upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
3530.7254034911084,1975.8850054450477,4291.561468814951,2358.5719329339786,4090.386127486778,2803.2753190278354,3334.087851816954,2435.714357052301,3607.86782760943,1935.0448985588773,0.1,0.08805187053789032,0.09039642245636886,0.08922414649712959,1.1207728392584522,100.88809421915383
intensities
137.2,134.4,132.8,133.8,134.2,133.8,133.6,133.2,133.4,132.6,132.,131.2,134.2,131.2,116.8,99.,98.2,113.4,128.4,134.4,131.8,130.2,131.2,131.6,132.,132.,131.8,131.4,131.,131.8,131.8
