upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
3252.765160865839,2412.846647371593,4030.239788254418,2133.0162853737584,4161.835688220967,2574.6944783649355,3407.050009102483,2849.9870507087517,3331.4201815355004,2311.5026784318366,0.15,0.09411245659308151,0.09389090771387129,0.0940016821534764,1.5957161251124765,106.29017971232682
intensities
133.2,133.6,133.8,134.2,134.6,133.8,133.6,133.8,133.,132.4,131.8,133.2,135.2,132.4,108.4,81.2,92.8,122.,132.4,132.,133.2,133.8,134.6,136.4,136.8,136.8,137.2,136.6,135.,133.4,133.
