upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
3545.3178349482137,1991.3816946222992,4156.7093609997,1824.6385511537121,4240.672220476789,2175.8634703747784,3641.1064492812316,2337.8763119009946,3612.724637627004,1920.4271654867302,0.15,0.12073120730591072,0.12193702663912681,0.12133411697251877,1.2362557518259587,137.19568419200417
intensities
134.2,135.2,140.4,142.6,142.8,142.4,141.4,141.2,140.4,139.2,138.8,138.6,137.4,138.8,128.2,101.4,103.6,132.8,146.6,144.6,141.6,139.8,141.2,143.,144.6,145.8,145.2,144.2,147.6,147.,146.2,145.
