upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
3494.3790834501906,1677.0603497625416,3707.572691922644,2016.4870158831588,3511.9114525679906,2131.49935729593,3302.2243179190973,1799.786933587145,3677.4170170400275,1911.292801176356,0.6,0.1912251423076512,0.19288389778586934,0.19205452004676027,3.12411288135221,217.16110800023466
intensities
117.,113.4,103.4,106.8,117.4,118.8,118.4,118.4,117.2,116.2,116.6,114.6,114.4,115.,84.2,29.2,6.2,32.6,91.,113.2,111.8,112.4,114.4,115.8,114.6,116.2,115.8,116.2,114.8,115.6,117.2
