upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
3790.7655022463246,1681.529178764697,4143.998049617351,1800.226755411641,4071.778439729753,1999.0094440131502,3725.696348783241,1883.1720499360117,4012.4296514062808,1725.1469629542366,0.5,0.20549083773515092,0.20743904408429137,0.20646494090972115,2.421718659821427,233.45535070063224
intensities
97.4,130.8,128.4,119.,122.2,124.6,127.4,134.8,134.6,127.6,123.8,126.4,131.2,134.8,113.4,45.,13.8,58.2,122.4,137.,132.4,133.2,134.4,132.8,132.6,131.6,131.,131.6,133.2,130.4,129.
