upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
2243.313226012714,681.6441420812416,2908.8557086021597,1121.8097385210795,2645.6639086690607,1498.446279804652,1993.7347950416722,1064.3310695701728,2813.562125867762,981.138259246492,0.65,0.09494134042364288,0.09676614920481708,0.09585374481422998,6.781164379751016,108.38435577960804
intensities
120.8,123.2,123.4,123.6,125.4,125.4,125.2,125.,123.6,125.2,128.,130.4,129.2,101.6,57.,47.,45.4,33.,22.8,18.6,46.4,104.,129.2,126.8,124.6,123.2,124.6,126.6,126.,126.,124.6,126.2
