upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
1758.9571844144386,656.2964343744202,2720.521685417945,1490.6257194100003,2232.4390536721303,2014.1673457698266,1287.561138369336,1198.6104696475472,2023.8567324132355,752.2443021535119,0.2,0.06065619630632379,0.06068639622574391,0.06067129626603385,3.296451737622883,106.02225233727052
intensities
138.4,139.2,141.2,143.4,143.2,142.,140.,137.8,138.4,139.,139.2,139.2,137.8,120.8,77.2,38.4,39.4,79.,126.8,141.,139.2,138.2,137.6,138.2,137.,135.,132.8,133.8,135.6,139.8,143.4,147.2
