upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
5411.305110116101,1167.4332716733102,5988.960958923881,1085.7814955760077,6022.474747620535,1407.5138670638855,5455.177706228084,1484.9002518725229,5442.381532362089,1118.6859426599954,0.1,0.13510503252583067,0.13236231757176214,0.1337336750487964,0.7477548191471763,151.21619133706957
intensities
145.8,133.,120.,116.2,122.,124.8,125.6,130.4,134.8,137.4,140.8,145.,145.6,154.6,147.,106.6,107.8,148.6,153.6,141.8,144.8,147.8,147.6,147.4,155.6,152.8,144.8,147.8,151.2,149.2,150.,149.8
