upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
3337.397559408141,2089.9375482883643,3787.824458136219,2165.6730445346784,3737.998473763644,2419.785564834811,3297.536771910081,2348.0361473383027,3674.221213766748,2108.871422349943,0.6,0.1672753640291582,0.16944201295332856,0.16835868849124336,3.563819636378357,190.36760668440982
intensities
114.,117.4,117.8,115.,106.6,101.6,101.,105.6,114.6,125.8,127.2,129.4,126.8,98.8,60.8,24.2,7.,32.,89.2,113.2,110.6,107.,109.6,110.8,109.,110.2,108.4,115.4,119.8,115.6,111.4,116.6
