upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
3780.3808393774916,2579.32591149636,4260.891511104879,2084.294312876111,4542.069459121181,2364.1521766294245,4068.1592087087292,2853.9034381977244,3963.8725519327304,2310.0287218469443,0.4,0.10950735698972534,0.1115651372802865,0.11053624713500593,3.618722458628897,124.9862481558948
intensities
110.,107.4,104.6,102.8,99.6,109.4,127.2,133.6,128.4,115.,109.2,111.4,124.,112.6,46.6,5.8,6.6,34.4,91.4,107.4,96.6,101.4,106.2,105.2,101.8,105.6,107.4,111.,118.8,113.,106.2
