upperleft_x, upperleft_y, upperright_x, upperright_y, lowerright_x, lowerright_y, lowerleft_x, lowerleft_y, crack_dot_x, crack_dot_y, width_m, y_res, x_res, mean_res, width_px, distance
2536.55619415761,2463.5086624551104,3687.0233802288076,2656.9147578604934,3559.415234806699,3304.9248713321385,2432.874576002147,3113.512653198976,3401.898930301284,2513.3555942606217,0.6,0.06597544330404195,0.0662565461226002,0.06611599471332108,9.074959888323539,74.7590979112947
intensities
143.,146.6,143.,140.,131.4,134.2,137.,106.8,66.,40.8,38.6,40.6,50.,57.8,41.8,17.2,9.4,8.8,5.4,19.,75.4,103.2,102.8,103.4,105.4,109.,109.2,105.,103.,99.8,99.4
